date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:29	64058/64058	---M--	200	added ('OK')	text/html	etag:%22fa3a-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_typography.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_typography.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:31	56663/56663	---M--	200	added ('OK')	text/html	etag:%22dd57-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_tooltip-popover.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_tooltip-popover.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:34	65197/65197	---M--	200	added ('OK')	text/html	etag:%22fead-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_toasts.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_toasts.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:36	62239/62239	---M--	200	added ('OK')	text/html	etag:%22f31f-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_extra.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_extra.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:37	58531/58531	---M--	200	added ('OK')	text/html	etag:%22e4a3-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/ac_alert.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/ac_alert.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:39	58005/58005	---M--	200	added ('OK')	text/html	etag:%22e295-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/ac-datepicker-componant.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/ac-datepicker-componant.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:40	63040/63040	---M--	200	added ('OK')	text/html	etag:%22f640-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/ac_gridstack.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/ac_gridstack.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:45	71052/71052	---M--	200	added ('OK')	text/html	etag:%221158c-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/ac_lightbox.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/ac_lightbox.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:46	70768/70768	---M--	200	added ('OK')	text/html	etag:%2211470-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/ac_modal.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/ac_modal.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:48	60120/60120	---M--	200	added ('OK')	text/html	etag:%22ead8-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/ac_nestable.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/ac_nestable.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
